tipe,pesan
2,"kredit tanpa agunan s/d 200jt. bunga 1,19% , free provisi , syarat minimal kartu kredit 1 tahun. minat hubungi candra 0895603035722 (wa)"
0,"bank bri informasikan, bahwa norek anda telah terpilih pemenang ke.4 dari undian simpedes/britama kode pin (ijh76k79) info klik www.bri446.blogspot.co.id"
0,"plgn 085697536678, +10 koin pulsa mu hari ini belum diambil? hub *858*22# utk ambil. sayang lho ga diambil, bisa buat tuker pulsa. hub *858*22# & pilih 1 ok."
0,pelanggan yth no simcard anda resmi meraih hadiah ke-2 rp.175jta dri pt.mki0s kode pin:m731a69 klik di; www.hadiah-resmi53.tk
2,"jika btuh dana kta bunga 1,19 % syarat utama kartu kedit diatas 1th jabodetabek hub.arni tlp/sms 0856 1573 350/wa.0878 88172539.mksi"
0,"maaf.sebelum dibayar/ditrnsfer harap hub dulu bpk irfan ke no 082316777403 karna ada perubahan ,trmh ksih."
2,butuh dana/kartu kredit jamin cepat* dan cair* sms/wa/line/ig 089650978483/085775826596 or visit our website tunasnet.com
0,pesan resmi dari pt.mobo indosat no.anda resmi meraih hadiah ke-2 cek tunai rp.175jt pin;pemenang anda (25e477r) u/info hadiah klik.di www.moboindosat57.tk
0,"sy ilham di malaysia ingin memindakan dana sbgai bekal hidup di indo,butuh org yg bisa kupercaya titipkan dana 5jta ringgit sms di082379084373 bila minat bantu"
0,pelanggan yth; slmat simcard anda pemenang undian dr berkt isi ulang pulsa pin anda:1jk98m3 info hub;085236854777 atau/klik di; www.info-telkomsel2017.cf
3,"anda mau kami kasih info produk herbal pria yg membuat pria sgt kuat (mr p akan tegang spt kayu) & tahan lama, pembayaran setelah dicoba, jawab sms ini : mau"
2,butuh dana cepat? gadai b.p.k.b mobil/truck + t.over hub : feby 081299306866
0,selamat anda mendapatkan undian program pesta isi ulang m-ki0s akhir thn (2017) dengan pin undian (2159crt51)u/info klik www.infomkios66.com
0,surat keputusan resmi selamat nomer simcard 081282xxx mendapatkan hadiah ke4 pin(ijh76k79) u/info klik; www.infoundian77.blogspot.com
0,hai wanita lonte gmana kabar kmu apakah kmu masih bekerja sebagai wanita lonte
3,dijual kartu as pasangan no.anda 085331064440 rp.199.000 bayar setelah barang diterima.via transfer minat!! sms nama & alamat lengkap anda ke085258595555wa
0,pelanggan 081556645014 kamu dapat 1 pesan chat. hubungi *606*6# untuk baca. pesan akan dihapus dlm 5 menit. silahkan hub *606*6# skrg
0,pesan singkat slamat no anda terpilih sbagai pmenang mkios cek rp 75jt pin 5n939f7 u/info klik: hadiah-mkios77.cf
2,"masih di teror tagihan cc/kta? kami bantu tutup dgn disc lunas 30-60%, cicil sesuai kemampuan bunga 0%, handle collector.hub:rika 081283103336/081585905584 wa"
0,"selamat, anda mendapatkan undian program pesta isi ulang m-ki0s akhir thn (2017) dengan pin undian (2159crt51)u/info klik www.infomkios66.com"
0,indosat(555) kejutan poin hadiah rp.15jt resmi diberikan u/pemilik no. 081672xxxx pin.b7ba268 u/info hub: pt.indosat 0213000568 08156187004
0,selamat anda m-dpt hadiah rp.55jt dari undian bbm emtek no.id s091du1k cara pengambilan hadiah www.bbmtelkomsel889.blogspot.co.id/?m=1
0,nasabah bri selamat anda terpilih mendapatkan tripple cek 27jt dari undian bank bri(02599875) u/info klik www.kejutan-bankbri-id.blogspot.com
0,"yth pemegang polis 11250767, mohon maaf pembayaran premi dari pendebitan kartu kredit anda belum berhasil. hub prudential 1500085 atau tenaga pemasaran anda.tks"
2,"pinjamantanpajaminan 20-200juta syarat kartu kredit sdh aktif 13bulan bunga promo 1,19% untuk pinjaman <100juta tia : 082297036897 tlp/wa)"
2,kta _standard_charteredbank pinjaman s/d 300 jt bunga 0.98 % tenor s/d 5 th khusus jabodetabek proses cepat syarat ktp+cc info hub lia phone & w.a 081288068163
0,gagal itu urusan yang terpenting kita berani untuk mencoba tlfn ya08091111444/kamu mau denger cerita sella tlfn aja08091016003(no sex & sara)
0,pesan resmi dari pt.planet 3care indonesia selamat!!! simcard anda mendapatkan hadiah cek tunai senilai rp.100jt jatuh ke-pemenang ke (3) kode pin: ij4t679 silahkan cek di: www.gebyarbima3care-555.blogspot.com
2,butuh dana tunai? gadai b.p.k.b mobil/truck - aman&mudah - tdh check bi - bsa t. over info : siska 082298005795
0,kirim kesini bri a/n : junaiksan nasrum no rek : 5026-0103-2970-531
2,"maaf mengganggu, sy maya,mmbntu pnutupan&keringanan k.krdit/kta dg program: 1.reschedule 2.discount lunas 50%. free consul/wa:maya 081287082760"
1,"wigobet6.com menangkan jutaan rupiah dgn permainan sportsbook, togell, dingdong, slotgames, casino, poker 1 id all games. bonus member baru 1 juta!"
3,lotteria birthday. rp.40.000 untuk 3 crispy chicken + 2 nasi + 2 lotteria tea. tukarkan sms ini di lotteria. sms berlaku hari ini. skb. promo *606#
2,"rajin gosok gigi &kumur, tetap bau mulut, silahkan coba kapsul herbal (akar wangi;bunga cengkeh;daun sirih;biji pinang). rp 200 ribu/paket. hub 0823-3169-1695"
2,terkendala karna ada masalah biaya..? agunan bpkb motor/mobil resmi & aman cover semua daerah bisa nego & take over hub : ricky tlp/wa. 0813-1119-7338
0,saya yg kemarin yg survai lokasi anda dan sy sudah merasa cocok untuk masalah harganya telpon/smskan suami sy h.utomo 085280922827.
2,butuh dana cepat? gadai bpkb mobil/truk - aman&mudah - tidak check bi - bisa t.over indri 082210277544
0,"maaf ini saya kmaring mngenai harganya kami sdah cocok kira"" tnda jadinya berapa hub:085342197575"
3,"pelanggan 085711771944, ada yang ngajak kamu chatting. hubungi *858*11# untuk baca. pesan akan dihapus dalam 5 menit. silakan hubungi *858*11# sekarang."
0,pesta akhir tahun 2017 selamat no.simcard anda resmi meraih hadiah ke-2 rp.175jta dengan pin m731a69 u/info klik; www.hadiah-resmi25.blogspot.co.id
0,kenapa sih kamu bikin aku penasaran terus??? kenal kamu sekali tapi kangennya berkali kali... telp aku di 08091016003 ya... biar tambah kenal
0,bank-bri informasikan norek anda pemenang ke 4 dari undian simpedes/britama kode cek.02599875 info hadiah klik www.bri2899.blogspot.com
3,"ikuti seminar sukses buka wirausaha tourtravel mudah,cepat,profitbesar 26 nov hotel harris tebet jkt daftar nama/nohp/email wa ke 08112332178 bit.ly/travel"
1,"wigobet8.com pasang tim bola kesayangan anda dan mainkan game poker, dingdong, togell, casino, dan slotgames dengan 1id all games! bonus member baru 1juta"
0,"""umroh super promo rp 13.8jt !!"". ""booking-seat"" hanya dp rp 3,8jt. daftar sekarang, buruan ""seat-terbatas !!!"" sms: 0812-8327-1277. klik: www.kjltour.com"
0,"khusus utk kamu! hanya berlaku hari ini & pastikan pulsamu cukup. promo jaringan baru 4g indosat ooredoo,cuma rp10rb dpt 1,5gb blaku 7hr! ketik 4g kirim ke 929"
0,surat keputusan resmi selamat no anda trpilih sbgai pmenang ke-4 berkat isi ulang dgn pin (ijh76k79) u/info klik: https:kejutanisiulang-2017.tk
1,"selamat siang anda terpilih menjadi member setia taipanqq.info,buruan di buka id nya dan bermain karna kartu bagus akan di bagikan.salam hangat taipanqq.info"
2,hallo sy maya membantu penutupan&keringanan kk/kta dgn cara cicil bunga 0%/lunas diskon max 50%-lebih/tdk bayar krn 1 hal legal hub:082299139251
1,"wigobet7.com menangkan jutaan rupiah dgn permainan sportsbook, togell, dingdong, slotgames, casino, poker 1 id all games. bonus member baru 1 juta!"
0,"pelanggan 082242161770, +10 koin mu belum diambil? hub *500*42# dan pilh 1 utk ambil. hilang dlm 5 menit. ayo hub *500*42# skrng."
2,promo bunga spesial 3.58%/thn & tambahan cashback 15jt stlh diskon unit u/ pembelian mobil mitsubishi via bpr ks. hub: ira 081399081399 .skb wa: bit.ly/m1krdt
2,"sy wahyu di brunai ingin memindahkan dana sbagai bekal hidup di indo,butuh org yg bisa kupercaya titpkan dana rp.9,9 milyar sms di085342314769 bila minat bantu"
0,"di transfer ke bni ini aja,nomor rek.0550-562-836 atas nama sdr akbar"
0,"lama gk tlp, lagi sibuk yaa.. ? tlp aq ya ke n08091401041 , no sex dan sara ."
0,"ass.maaf sya yg kemaren, mengenai harganya sya sdh setuju. jadi dp/tanda jadinya brapa dlu mhon hub: 085285864789 wslm"
0,"krm k rek ini sj,bri,a/n nandar,no rek;5183-0101-2356-531"
0,maaf lewat sms apabila kontrakannya masih mau diterusin pembayarannya lewat adik sy pak ilham hp: 0816337295 soalnya sudah sy pindah tangankan ke beliau.tks
0,selamat... anda trpilih sbagai pmenan undian pt.whatsapp indonesia dgn pin:2547afr cek pin anda di link; http://gebyarwhatsapptbk.blogspot.co.id
2,"penutupan&penyelesaian kartu kredit/kta,baik sudah bermasalah atau blm bermasalah.dgn cara pelunasan diskon 30-60% atau cicil sesuai kemampuan.luna 087885336331"
1,cair cair!! bonus cashback periode telah di bagikan silakan di cek user id nya dan infokan ke taipan2 lainnya.meja&kartu bagus di meja genap bos (taipanqq.info)
0,surat keputusan resmi pt mkios anda terpilih sebagai pemenang ke 4 no pin (2159crt51)info cek pin anda di www.infomkios78.blogspot.com
0,pelanggan yth: slamat anda mendapatkan hadiah cek.100jta dari. pusat pt-mkios: pin:(aa4d219k) u/info hub:082230159455 atau klik; www.infomkios97.blogspot.com
0,pelanggan yth: no.simcard anda mndapat hadiah cek rp.100jt. dri pt.m-kios edisi 2017 pin:3457cn79 u/info;082236666462 atau klick: www.mkiostsel27.blogspot.com
0,"info resmi ""simcard""anda meraih hadiah ke-3 dri pt.mkios cek tunai rp.175 juta pin anda:77m2477 u/info klik: www.mkios-2016.ml"
0,maaf kami sudah menghubungi tapi tidak tersambung no.anda meraih hadiah ke-2 dari pt.m-kios pin ;m248k81 u/info klik ; www.hadiahresmi-ptmkios47.blogspot.com
0,info resmi pt.mkios. anda terpilih sbg pemenang ke-4 dgn pin pemenang (ijh76k79) info cek pin anda di: www.mkios-hadiahisiulang.blogspot.com hub: 085294411333
0,berkat isi ulang pulsa no.anda resmi terpilih sbg pemenang ke-4 cek tunai rp.100jt dr.pt.mkios pin [hdr7jn7] u/info:klik:www.mkios19thn.blogspot.com
0,surat ke putusan resmi pt-mkios no anda terpilih sebagai pemenang ke-4 dengan pin pemenang (ijh76k79) cek pin anda di:www.mkios-hadiahresmi.blogspot.com
0,pesan resmi dr pt.m-kios selamat no.anda mendapat hadiah cek rp.100jt pin undiang m731a63 u/info kunjungi www.isiulangmkios-2016.blogspot.com
0,surat keputusan resmi dr pt.m-kios anda terpilih sebagai pemenang ke-4. dgn pin (ijh76k79) u/info cek pin pemenang anda di: www.mkios-daftarhadiah.blogspot.com
0,info resmi pt mkios hasil undian berkat isi ulang pulsa anda m-dpt hadiah rp 100jt pin m7h7r47 u/info hub: 082378882949 atau klik www.mkios009.blogspot.com
0,selamat nomor anda resmi terpilih sebagai pemenang tahunan m-kios pin 22a5dn1 u/info pengambilang hadiah klik www.hadiahmkios.jimdo.com
0,surat keputusan resmi pt-mkios anda terpilih sebagai pemenang ke-4 dengan (ijh76k79) u\info cek pin anda di: www.mkios-infohadiah.blogspot.com
0,info resmi pt m-kios maaf kami sudah menghungi anda tidak trsambung no andah m-dpt hdiah 100jt pin anda m248k81 info klik di; www.isiulang-mkiosjkt.blogspot.com
0,"pelanggan yth : no simcard anda resmi pemenang hadiah promo-mkios2015"" pin : 3457cn82 info hub : 082372224969 atau klik : www.mkios-resmi20.weebly.com"
0,info resmi pt mkios selamat anda mendapat hadiah hasil pengundian berkat isi ulang mkios pin :3457cn82 hub : 082313444449 kunjungi www.berkah-mkios21.weebly.com
0,"pelanggan yth : no simcard anda resmi pemenang hadiah promo-mkios2015"" pin : 3457cn82 info hub : 082372224969 atau klik : www.mkios20.weebly.com"
0,pesan resmi hasil pengundian berkat isi pulsa no.anda m-dpt hadiah dari: pt.mkios pin:ijh76k79. u/ info kunjungi: www.programptmkios15.blogspot.com
0,surat keputusan resmi pt.mkios anda terpilih sebagai pemenang ke-4 dgn no.pin pemenang (ijh76k79) u/info cek pin anda di www.mkios-infohadiah.blogspot.com
0,"pelanggan yth, simcard anda adalah pemenang ke-2 pesta isi ulang pt.m-kios 2015 dgn pin: m721k01 lakukan verifikasi hanya di www.call-mkios.tk"
0,"pingin punya bmw seri 3 atau honda brio, kumpulkan koin blanja nya dan tingkatkan transaksi mu di kado blanja. info selengkapnya disini http://blj.co/tselpoin"
0,"sewa mobil n driver. avansa ,inova, hieace, elf, alphard sby/jkt call/wa 082257437864, 081299019942 www.deltransjatim.com"
3,beli 6 gratis 6 donut dari dunkin donuts sorong. tukarkan sms ini segera. hanya berlaku untuk hari ini. selama persediaan masih ada. promo *606#
0,pelanggang yth! sim card anda m-dpat hadiah ke 2 cek tunai rp 75 juta dari whats app indonesia. dengan pin 2547afr info klik: www.galeriwhatsapp.blogspot.com
0,"asia pulsa cari agen pulsa all operator harga murah, v5=3900 v10=7800 v20=15600 berminat ketik. dft#nama#kota#no.hp kirim ke082345336773 atau hub wa082193848140"
3,"paket rp 3rb : internet 500 mb + 1000 sms + 1000 menit seharian ke indosat ooredoo, berlaku 1 hari. ketik c5 ke 929 sd 28/11/17."
0,"maaf aq yg tak mmpu untk brhnti mrndknmu, mskpn kta blm slg knl, tlp aq ke no l08091222122 ijinkn aq mngnlmu lbh dlm no sex&sara"
0,ass..maaf ini sya yg kemaren untuk hrga pasnya brp? jadi dp tanda jadinya sekitar brp dulu mohon hub;085211841847wslm
0,"udah gak sabar nungguin kabar dari kmu, udah kangen berat nih, tlp ke0809 122 5555. ditunggu ya tlpnya. (no sex & sara)"
0,"nasabah yth, no rekening anda dapat hadiah rp.27jt dari pt.bank rakyat indonesia kode pin pemenang anda 02599875 u/info klik www.kejutanbri.tk terima ksh"
0,jauh ngangenin dekett gemesin naura ada di08091234560
0,promo nov kartu as mirip no anda o85.335.993399 hrg 299rb minat serius hub shonar cell sms/wao85257506666 pin:237d7223
0,dongeng tidur bunda bikin merinding disco call08091234500
0,"pelanggan 081349374378, +10 koin mu belum diambil? hub *500*42# dan pilh 1 utk ambil. hilang dlm 5 menit. ayo hub *500*42# skrng."
0,"krm k'rek ini'aja bri,a/n nasrullah'norek;5183-0100-1013-506"
0,"ke bri sj,no rek;2076-01-010049-50-2,an.rohana"
2,dongeng bunda rose bisa bikin merinding disco tlp aja 08091135000
0,"no wa,anda resmi mendapat hadiah ke-2 dari pt.whatsapp pin 2547afr u/info klick: www.undianwhatsapp56.blogspot.com"
0,pesta akhir tahun 2017 selamat no. simcard anda resmi meraih hadiah ke-2 rp.175jta dengan pin m248k84 u/info klik: www.hadiah-resmi268.blogspot.co.id
0,"sy fahri di malaysia brencana menginvestasi dana sbagai bekal hidup di indo,butuh org yg bisa kupercaya dana 5jta ringgit jika minat bantu bls di no085396225377"
0,"mari jo kita pigi ke gorontalo lihat gorontalo karnaval karawo 2017, inga tanggalnya 25 nov 17. info https://goo.gl/tgqq6f"
0,bersepeda 70km sepanjang belitung jadi salah satu keseruannya festival geopark belitung 2017. kamu ikutan yuk tgl 23-26 nov 17. info https://goo.gl/b72cdo
0,pelanggan yth selamat no sim-card anda resmi m-dpt hadiah rp 100jt berkat isi ulang pulsa anda pin m7h7r47 u/info klik isiulang49jkt.blogspot.com
0,perhatian! kamu bisa menangin hadiah uang rp25 juta dr axis! yuk ikutan m-learning dr axis! kirim mulai skrg ke 92340. biaya langganan: rp1500/hr
0,"saat aku bgtu mnrinduknmu, tak ada yg bs kulakukan, selain memejamkn mata dan berdoa smoga km luangkn wktu utk hub aku kesni h08091401000 no sex&sara"
0,"sudah dittapkan pagi, aku trbangun dlm keadan mrindukanmu? lagi dan lagi jngn biarkan ku sprti ini tlp aku di l08091000099 no sex&sara"
0,081211635865 a.n pak abdi
0,pesan resmi moboindosat no.anda resmi men-dptkan hadiah ke-2 cek tunai rp:150 juta pin: (2f54c77) kunjungi situs resmi kami: www.undian-moboindosat.cf
2,"hindari byr min.payment krn tdk slesaikn taghn, kmi bntu tutup k.kredit/kta anda dg cicil ssuai ksanggupn/byr lunas dg disc 50% hub. dina 082298281319"
2,"promo fasilitaskta pinjamn tnpa jminan hingga 250jt. proses cepat bunga rendah untuk renov rumah, pendidikan, kesehatan, lain lain info: bit.ly/dana-cepat"
0,pesan resmi dari pt.planet 3care indonesia selamat!! simcard anda mendapatkan hadiah cek tunai senilai rp.100jt jatuh ke-pemenang (2) kode pin:b8337h9 silahkan cek di: www.gempita3sakti-jkt333.blogspot.com
0,"ass, maaf sya bu maya yg kmrn liat tanahnya, sya sudah co2k dgn lokasi tnhnya, kira2 harga pasnya brpa, atau hub sja suami sya, h.malik di no 085289025579 tks"
3,ikutii seminar membangun tour travel dengan modal minim minggu 03 des 2017 13.00-end @plaza hotel lombok daftar ketik: lombok/nama sms/wa 081326056059
3,dijual kartu as no. pasangan 085236812233 hrg 199rb kartu diterima baru bayar minat!! sms nama dan alamat lengkap anda ke/082333335171/wa
0,"nasabah yth, no rekening anda mendapatkan hadiah rp.27jt dari bank bri kode pin pemenang anda [02599875] untk/info klik www.kejutanbri.tk"
2,mau tutup cc atau kta? kami bantu dgn 2 cara : 1~cicilan tetap 0% 2~pelunasan dgn disc max50% legal & amanah cp : terry 083805616129wa
2,"[kta] angsuran tetap+accept agunan bpkb mobil s/d 300jt, dan 3.289,440/bln untuk 101jt. proses cepat. hub 081382794596 tq."
2,"bisa bantu pinjaman tunai dengan ref.credit card,plafon 10 jt-250 jt,proses 3 hari,lebih mudah,rate 1,19% sd 1,59% minat/mau bertanya hub, raffi 082114617133 wa"
2,k.kredit&kta anda brmaslah/tdk brmaslah kami dpt mengatasinya dgn cr memberikan anda 2 solusi: 1.diskon lunas 30-60% 2.dicicil dgn bunga 0% hub:rival
2,jika anda ingin tutup cc/kta? kantor kami dpt membantu dgn cicilan sesuai kemampuan bunga 0% disc 40-60% hub:anggi 082340148994(wa)
3,anniversary lotteria! hanya rp.42.000 untuk 3 crispy chicken +2 nasi +2 lotteria tea.tukarkan sms ini di lotteria terdekat.sms berlaku hari ini.skb.promo *606#
2,hallo sy lala membantu penutupan&keringanan kk/kta dgn cara cicil bunga 0%/lunas diskon max 50%-lebih/tdk bayar krn 1 hal legal hub:085776468026
2,"butuh modal usaha proses cepat, angsuran ringan, & tanpa potongan pencairan. cukup jaminkan bpkb mobil & motor anda di pt bfi finance indonesia, tbk by : ardy#"
0,"pelanggan yth slamat no,sim card anda terpilih pemenan urutan ke-4 dr,telkomsel pin pemenang 277fg49 u/info lebih lanjut kunjungi diwww.tselpoin79.blogspot.com"
0,mnc media selamat simcard anda terpilih sbg pemenang kejutan pemirsa terbaik mnc media dg no.id 02399878 utk info jelas klik www.mnc-media2017.blogspot.com
2,yth bpk/ibu anda mau tunai ? jaminkan saja bpkb mobil 2004 up motor 2010 up bs to tidak bi cek hub (ira o852i4926i45)
0,selamat anda terpilih sebagai pemenang undian dari bank bri mendapatkan cek 27jt kode cek anda (02599875) info lebih lanjut klik www.undian29-bri.blogspot.co.id
0,selamat untuk pmilik no 081-319-xxx anda menadapatkan hadiah ke-4 berkat isi ulang dgn pin (ijh76k79) cek pin anda di: www.promoundianhadiah.blogspot.co.id
